root_id,supervoxel_id,position,type,is_fafb_ol_type
720575941531779459,73536094318878103,"[43171, 23992, 3036]",Dm10,True
720575941531781251,74099456185761551,"[60710, 35374, 1287]",Mi10,True
720575941531787139,73817706734268791,"[52808, 26860, 2933]",,False
720575941531795843,73888144264773198,"[53266, 29959, 3088]",TmY5a,True
720575941531805387,73044131651654436,"[29735, 41223, 3143]",L4,True
720575941531814787,74099869040379475,"[59961, 47106, 3583]",,False
720575941531817163,73114706353398388,"[30886, 48924, 2549]",L5,True
720575941531820235,73184456756395573,"[33723, 28949, 3033]",L2,True
720575941531824331,74098906900504670,"[60200, 19882, 3306]",L3,True
720575941531825099,73606669557033434,"[46098, 29422, 4313]",L2,True
720575941531826379,73114568444065126,"[32532, 43022, 533]",R7,True
720575941531827685,73325537640443699,"[38289, 40870, 2112]",Tm16,True
720575941531829195,73254757049068234,"[35696, 28435, 3879]",T1,True
720575941531849091,73606463063069570,"[47067, 23217, 3040]",Tm9,True
720575941531852163,73676968776369600,"[48091, 27589, 1205]",T1,True
720575941531853187,73748024514007442,"[50361, 48456, 478]",Dm3q,True
720575941531859173,74733256255599034,"[79311, 50109, 2646]",LMt3,True
720575941531864451,74240812149547627,"[64967, 53520, 1287]",T5c,True
720575941531867877,73325537304920811,"[37511, 39341, 845]",Mi9,True
720575941531868803,74029774569702706,"[58400, 57104, 1123]",Tlp1,True
720575941531872899,73958718764685477,"[55385, 34853, 1545]",Dm2,True
720575941531877323,73817500643113282,"[51372, 20585, 3245]",L3,True
720575941531885955,73958443820021324,"[57281, 26633, 1406]",Tm9,True
720575941531891659,73114637163724119,"[32016, 46730, 613]",L4,True
720575941531899877,73114156395592249,"[32311, 30734, 1548]",Mi15,True
720575941531903691,73747269606461988,"[50915, 25702, 4328]",L4,True
720575941531914469,73466069037461378,"[41595, 34413, 2375]",Tm5a,True
720575941531916005,73325194043478230,"[37153, 28893, 2282]",Tm21,True
720575941531924355,74239850547174894,"[64450, 25022, 3264]",,False
720575941531938763,73465793958451178,"[42075, 26516, 1687]",R7,True
720575941531949797,73748161952363286,"[50011, 52561, 291]",T1,True
720575941531950539,73536231958916632,"[44114, 27342, 3706]",Dm3v,True
720575941531957707,73536369196693755,"[44335, 32336, 3000]",,False
720575941531959269,73114843389591390,"[31527, 52884, 982]",Mi9,True
720575941531959781,73185006579319216,"[33157, 45191, 3280]",C3,True
720575941531962827,73325262762731462,"[37938, 32061, 2192]",L5,True
720575941531970507,73677450147725303,"[49111, 42041, 2320]",C2,True
720575941531978699,73184456487643237,"[34102, 28829, 1886]",L4,True
720575941531985099,74028812698324534,"[58833, 26912, 1895]",R7,True
720575941531985611,73395631238024676,"[39048, 31355, 1026]",L4,True
720575941531988683,73536437311834383,"[44063, 33501, 558]",Tm4,True
720575941532000203,73818187166326752,"[52947, 41715, 520]",L4,True
720575941532002251,73606394410736591,"[46328, 21487, 3308]",L2,True
720575941532005763,73325537908853072,"[38405, 40515, 3131]",Mi1,True
720575941532007141,73114568511655780,"[31352, 44926, 972]",TmY3,True
720575941532010443,73747681185006946,"[50567, 37744, 1472]",Tm2,True
720575941532011211,73114362487051695,"[30820, 37012, 1325]",Dm3p,True
720575941532025547,73677655836726723,"[47980, 47883, 643]",L5,True
720575941532046053,73255031457132564,"[36040, 35813, 2053]",,False
720575941532051429,73536987336610986,"[43629, 50442, 1781]",TmY14,True
720575941532052683,73606600032124975,"[47097, 27600, 1199]",R8,True
720575941532058315,73536506501072226,"[44390, 36143, 2354]",TmY5a,True
720575941532063363,73395562451604249,"[40192, 28976, 807]",Dm3q,True
720575941532077797,74099319217320766,"[61355, 31987, 3291]",TmY14,True
720575941532081539,73465999780940978,"[42240, 31632, 289]",Tm3,True
720575941532082149,73395906518691751,"[39848, 39603, 2576]",Sm22,True
720575941532088707,73254893951520764,"[36674, 32126, 1965]",L5,True
720575941532095179,73888212514687562,"[53713, 32481, 1375]",L5,True
720575941532095205,73114568645526031,"[32150, 44250, 1348]",TmY10,True
720575941532099203,73466343512641234,"[41986, 41596, 817]",Tm2,True
720575941532104395,73818050197644334,"[51408, 38467, 2502]",TmY14,True
720575941532114819,74170374887336785,"[63045, 51742, 2089]",Li06,True
720575941532120451,73465725305802059,"[42511, 23959, 1833]",Mi15,True
720575941532123083,74099044338911602,"[60402, 23687, 3100]",L5,True
720575941532133605,73114637230688367,"[31936, 46735, 809]",Tm5c,True
720575941532138725,73184662981859643,"[33780, 36285, 3247]",Tm9,True
720575941532139907,73607081806342013,"[46040, 42610, 3903]",T3,True
720575941532140005,73677930915742073,"[47195, 55945, 1325]",Mi9,True
720575941532141187,73396387085634885,"[40226, 54346, 929]",,False
720575941532148197,73184663048537424,"[34453, 35442, 3343]",,False
720575941532149635,73959199935511159,"[57112, 49189, 2155]",T5c,True
720575941532150659,74099456924397941,"[60995, 35979, 4205]",T2a,True
720575941532156547,74099663015760622,"[60291, 42899, 3959]",T5c,True
720575941532169603,74169963107633323,"[63034, 38975, 4238]",T5b,True
720575941532173699,73537193763478444,"[43896, 55510, 2799]",T5b,True
720575941532180355,74170100546641934,"[63066, 43860, 4256]",T5a,True
720575941532187595,73043856841195941,"[30466, 34226, 3548]",L1,True
720575941532187877,73606737605469216,"[45582, 31167, 1774]",Mi13,True
720575941532199141,73536781312367933,"[43701, 44691, 2278]",T2a,True
720575941532202213,73184525073205210,"[33857, 31665, 1480]",Tm3,True
720575941532203237,73466206409504331,"[41111, 38124, 2188]",C3,True
720575941532204261,72974037382952208,"[27896, 50281, 1698]",C3,True
720575941532208357,73325193976336762,"[36918, 28807, 2008]",Mi9,True
720575941532223619,73958856673648438,"[56310, 40804, 3421]",T5a,True
720575941532233701,74170168661802576,"[63027, 45208, 1824]",Li06,True
720575941532249291,73887938375115712,"[54025, 24374, 4236]",L3,True
720575941532264835,73747337520300353,"[49840, 27424, 1117]",,False
720575941532265091,73536918818407739,"[43309, 48265, 2537]",Y3,True
720575941532266115,73817775185196694,"[52921, 30363, 1864]",TmY5a,True
720575941532267651,73606669086782955,"[45836, 29337, 2347]",C2,True
720575941532268163,74170581113081804,"[63457, 58504, 2414]",T5d,True
720575941532284389,73888831191551076,"[55024, 50286, 2238]",Y3,True
720575941532288131,73255650066787416,"[36593, 54633, 2620]",T3,True
720575941532325763,74169688095582585,"[63400, 31690, 3756]",C3,True
720575941532326275,73395769147379697,"[38977, 35585, 3036]",Tm4,True
720575941532327909,74170100546768857,"[62278, 44376, 4304]",T5c,True
720575941532332675,73959200002561794,"[55545, 49579, 2393]",,False
720575941532348619,73114225585209522,"[31503, 33030, 3470]",Mi1,True
720575941532350923,73817637813747728,"[53158, 24794, 2259]",Tm4,True
720575941532376707,73466206476731487,"[42104, 38708, 2493]",Tm8a,True
720575941532379365,74169344296441998,"[62202, 22232, 2827]",Mi13,True
720575941532384485,73395631976574027,"[39806, 32678, 3952]",Dm3v,True
720575941532385509,74028813033851873,"[58647, 28396, 3164]",MeTu1,True
720575941532388069,73395700495011949,"[40738, 33270, 3294]",Dm8a,True
720575941532402123,74240057041109406,"[64724, 32540, 4526]",Tm1,True
720575941532408037,73607150525888407,"[45997, 43581, 3940]",Y3,True
720575941532414437,73887938039284745,"[54787, 24218, 2860]",Tm1,True
720575941532422347,73465931934395377,"[41525, 29151, 3785]",Tm2,True
720575941532423371,73395562988938942,"[40590, 30371, 3029]",,False
720575941532423811,73959199734003942,"[56723, 49604, 1328]",T2,True
720575941532426443,73818324605837935,"[51501, 45247, 724]",Mi10,True
720575941532435403,72973900078155552,"[27461, 46462, 2190]",Tm3,True
720575941532438475,73958581258750340,"[55735, 31993, 1336]",Tm4,True
720575941532439755,74098975888011936,"[59965, 21572, 4183]",T1,True
720575941532441291,74169619040762586,"[62303, 30119, 2551]",,False
720575941532446155,73536093848700040,"[44236, 23711, 1086]",Dm8b,True
720575941532470475,74381069071979920,"[68812, 39865, 3304]",Li05,True
720575941532472011,73888762538841914,"[55092, 47250, 2368]",T5a,True
720575941532479435,73395219055524044,"[39637, 20014, 1695]",Tm2,True
720575941532479461,72973350255263789,"[28134, 29443, 1924]",L2,True
720575941532484299,74169825534422310,"[62629, 35287, 3715]",,False
720575941532485861,73113950304468681,"[31232, 25554, 1857]",L4,True
720575941532499915,73185212536095244,"[33796, 52037, 2394]",,False
720575941532501195,73677862129697026,"[48002, 55134, 1263]",T4c,True
720575941532502219,73958924789326414,"[56403, 41076, 1196]",,False
720575941532502475,73255306201448903,"[35563, 44868, 1775]",,False
720575941532535781,73254962402241904,"[36543, 34063, 817]",L3,True
720575941532562123,73114362419942009,"[32256, 37327, 1073]",Tm3,True
720575941532563147,73466275196100093,"[41260, 38946, 2449]",,False
720575941532572875,73466068836150154,"[41954, 34758, 1602]",Tm20,True
720575941532573131,73466137555649552,"[41745, 35760, 1620]",Tm9,True
720575941532576715,73395494470264547,"[39033, 27324, 3604]",Tm3,True
720575941532576971,73466824884789330,"[41023, 56528, 2162]",C3,True
720575941532589259,73888487996880824,"[54691, 40585, 3799]",LPi05,True
720575941532593611,73255375390326188,"[35798, 45822, 3432]",Pm08,True
720575941532601803,73958169344462733,"[57311, 18627, 2841]",Pm05,True
720575941532602315,74240744101321220,"[64138, 51767, 3902]",T5c,True
720575941532602571,74381274625699133,"[67872, 45856, 979]",Dm4,True
720575941532605131,73606874977224865,"[46904, 34881, 1482]",Tm25,True
720575941532614347,74310425315541877,"[66979, 31149, 2737]",,False
720575941532615371,73817912825741661,"[51888, 33577, 2731]",T2a,True
720575941532618187,74803899810513054,"[81417, 59030, 2350]",,False
720575941532620747,73325537908894493,"[38911, 40383, 3150]",,False
720575941532621515,73747132167135942,"[50272, 21888, 4197]",,False
720575941532628171,73959131350488911,"[56318, 47347, 2762]",T5c,True
720575941532628939,74099044473286586,"[61392, 22602, 3671]",Tm16,True
720575941532631755,73958444491203084,"[56079, 27268, 4012]",,False
720575941532709579,73466206946096933,"[41080, 37715, 4139]",,False
720575941532719538,74592518901479428,"[75663, 50846, 3154]",Li18,True
720575941532742378,74733256323086197,"[78926, 49986, 3039]",Li18,True
720575941532762755,73325468854186640,"[37843, 38163, 1993]",T2a,True
720575941532767619,73395768878688929,"[39327, 35812, 1910]",Sm03,True
720575941532773835,73255169232174138,"[35836, 39177, 3540]",C2,True
720575941532783307,73818187502305301,"[52972, 41106, 1954]",LMa3,True
720575941532797827,73255031323049778,"[36367, 35822, 1594]",,False
720575941532802507,73465931598426501,"[41569, 30075, 2346]",,False
720575941532807043,73325400201449360,"[38876, 35293, 2102]",TmY11,True
720575941532816771,73325194378686603,"[38730, 29345, 3443]",Mi9,True
720575941532817355,73677106416772318,"[48506, 32686, 2030]",,False
720575941532820427,73677243788179053,"[47928, 35540, 1612]",,False
720575941532838091,73676831874385526,"[49130, 22679, 3308]",Tm4,True
720575941532851331,74733256255908214,"[78514, 50067, 2760]",,False
720575941532852939,73466000116938674,"[42807, 31155, 1708]",,False
720575941532860803,73536300678691082,"[43051, 28928, 3827]",TmY11,True
720575941532866014,73114705883273759,"[31447, 48246, 635]",L5,True
720575941532874329,73113950640174248,"[31999, 26391, 3204]",L1,True
720575941532885221,74169756345202660,"[63217, 33912, 1936]",Li06,True
720575941532893571,73184593792621501,"[34393, 34015, 1464]",Tm21,True
720575941532927363,73114843725036896,"[32081, 51503, 2218]",Tm5b,True
720575941532929155,73395906317878766,"[39055, 39560, 2002]",Sm15,True
720575941532930691,73114637566361101,"[32735, 45276, 2126]",Mi14,True
720575941532980099,73395768744382985,"[38982, 35553, 1367]",,False
720575941532984707,73536987403186750,"[43871, 50546, 1841]",TmY15,True
720575941533025667,73466481555858678,"[42584, 46437, 3214]",T2a,True
720575941533050602,73606600434538361,"[46872, 28571, 2641]",Tm3,True
720575941533052138,74240812418282371,"[64354, 55211, 2411]",T5a,True
720575941533057923,73747337721797742,"[49299, 26657, 1967]",Mi4,True
720575941533061507,73395906720394862,"[40175, 39343, 3487]",Sm07,True
720575941533063402,73959131484693726,"[56656, 47628, 3262]",T5d,True
720575941533069187,73466481019218397,"[40986, 45308, 1254]",Tm35,True
720575941533071747,73044543431703476,"[29969, 54235, 1127]",Mi9,True
720575941533073930,73888487728211473,"[53608, 40712, 2687]",T5a,True
720575941533076714,73395906384963918,"[40481, 39003, 2244]",TmY31,True
720575941533082755,73465862811830036,"[42751, 26684, 2081]",Tm21,True
720575941533088643,73818050197556679,"[52210, 36985, 2468]",,False
720575941533088746,73959131216145640,"[55491, 48572, 2195]",T5c,True
720575941533092739,73465862811838866,"[41666, 27075, 2081]",Tm20,True
720575941533092995,73396456341705863,"[40896, 55728, 2866]",T3,True
720575941533093251,73747956130161459,"[49490, 46973, 1767]",T3,True
720575941533093354,73607287562454183,"[46688, 47343, 2477]",T5b,True
720575941533094122,73747681453405310,"[50103, 38678, 2475]",C3,True
720575941533097394,73748162020113659,"[49625, 52954, 737]",Mi1,True
720575941533098371,73395905982296057,"[39744, 39120, 705]",Dm3q,True
720575941533099352,73606875581304527,"[45704, 36629, 3819]",Mi1,True
720575941533101034,73465725507060478,"[41787, 24469, 2582]",Dm15,True
720575941533115626,74170237851103884,"[61793, 49075, 3644]",T5b,True
720575941533117059,73747338392520768,"[49294, 26896, 4387]",L1,True
720575941533124842,73888830923271750,"[54419, 50593, 1270]",T4c,True
720575941533134053,73325537305144709,"[37080, 40476, 928]",Dm12,True
720575941533135338,74099044405940567,"[60460, 24206, 3336]",Mi13,True
720575941533138410,73959474947226177,"[56832, 58576, 2581]",T4c,True
720575941533142506,74029088180141845,"[57930, 36651, 4167]",C3,True
720575941533144042,73888144063874571,"[53749, 29087, 2484]",Mi1,True
720575941533146858,74028675729023647,"[58343, 23251, 3647]",Tm20,True
720575941533155416,73818324941016571,"[52296, 47088, 1876]",T5b,True
720575941533159914,74451987168985356,"[69766, 56172, 1651]",T5a,True
720575941533163498,74240949589255774,"[63747, 57435, 1535]",Y12,True
720575941533164120,73185143615573097,"[33968, 50832, 1738]",,False
720575941533165802,74381618626230282,"[68318, 57336, 2454]",T4b,True
720575941533167850,74240674643501310,"[64656, 50305, 1038]",T4b,True
720575941533171800,73607081672253624,"[45124, 42873, 3437]",T4a,True
720575941533171946,74240744034307242,"[65054, 52166, 3671]",T5d,True
720575941533172312,73044406193972677,"[29645, 49992, 1860]",Tm25,True
720575941533175384,73255512493802966,"[36026, 51062, 2177]",TmY5a,True
720575941533177944,73184868938836105,"[32910, 42229, 2437]",,False
720575941533178090,74100075198755492,"[59702, 53578, 3579]",Tlp14,True
720575941533188184,73114362554613386,"[32503, 37555, 1749]",Tm2,True
720575941533191402,74240262461022055,"[63933, 37585, 1605]",,False
720575941533196376,73114568981135559,"[30886, 43086, 2653]",Tm9,True
720575941533197443,73466137354596448,"[41702, 35203, 960]",Tm20,True
720575941533202520,73607218909956732,"[46392, 46457, 2697]",T4b,True
720575941533208754,73114431206583793,"[32458, 39277, 1346]",Dm15,True
720575941533213315,73818050264502352,"[51538, 38117, 2668]",T2a,True
720575941533214296,73044337474792295,"[30052, 48276, 1962]",Dm10,True
720575941533214442,74099112924596385,"[59974, 26246, 2750]",Tm9,True
720575941533217770,73958444155374969,"[57261, 26690, 2623]",,False
720575941533218392,73607562104822917,"[46194, 56299, 1207]",T4d,True
720575941533219506,73747750306967645,"[49930, 39103, 2955]",T4a,True
720575941533220330,74239850546992012,"[63772, 24821, 3194]",Dm2,True
720575941533220786,74169687759705078,"[62412, 30734, 2348]",,False
720575941533220842,74028744179960882,"[58253, 24874, 2581]",Tm9,True
720575941533231026,73677175068906539,"[47489, 34171, 1697]",,False
720575941533233496,74029774972175446,"[59037, 55569, 2598]",T5c,True
720575941533234520,73676763154527248,"[48023, 21428, 3160]",Dm15,True
720575941533235634,74099937289752575,"[59539, 49834, 1688]",T5b,True
720575941533237682,73325468518148362,"[38198, 37849, 526]",Dm10,True
720575941533246642,73959131350090581,"[56909, 48345, 2606]",T5b,True
720575941533248234,73888968495887509,"[54769, 53586, 1570]",LPi05,True
720575941533248856,73887800868894197,"[55113, 20408, 3917]",T1,True
720575941533253720,74099662143256089,"[59601, 41512, 740]",Mi9,True
720575941533257394,74029019192385667,"[58325, 33105, 3208]",,False
720575941533264728,74029018722921209,"[57494, 34752, 1529]",,False
