root_id,supervoxel_id,position,type
720575941415284628,73043719066316559,"[29394, 30479, 2103]",R8
720575941415332124,74451438017119557,"[70804, 40481, 3932]",LC9
720575941415357588,73184319115893942,"[34149, 25149, 2161]",R8
720575941415363100,73185212066708600,"[34266, 53122, 747]",C2
720575941415441044,74169687760208448,"[62875, 31005, 2538]",MTe10
720575941415488916,73607287830759853,"[47045, 48491, 3460]",LLPC3
720575941415533969,74381274894644672,"[67880, 46079, 1947]",LC11
720575941415623316,75225494337396393,"[92753, 40530, 4508]",LTe23
720575941415654548,73255649731094250,"[35513, 54453, 1290]",Tm3
720575941415655828,74240331448818382,"[64725, 40547, 2578]",LC21
720575941415800724,74380725541646046,"[68337, 30412, 3557]",LC10a
720575941415805588,73677244526260473,"[47795, 35817, 4394]",MTe06
720575941415883804,74380725608592334,"[69392, 28824, 3738]",LC10a
720575941416464412,74451574986299479,"[70315, 44627, 2157]",LC4
720575941416709404,74592587151374105,"[74714, 53014, 1437]",LPLC2
720575941416758044,74381206108343303,"[68289, 44666, 1781]",LC15
720575941416849692,74170443607334294,"[61568, 54372, 2274]",Nod1
720575941416946972,73255100579597064,"[35389, 36918, 3714]",Tm20
720575941417273884,73958237997450955,"[57325, 22251, 2805]",R7
720575941417283100,73114156664522792,"[32462, 32084, 2745]",R7
720575941417289500,73677312238984446,"[48608, 37717, 521]",R8
720575941417291804,73254894555077337,"[36118, 31221, 4107]",R7
720575941417323292,73043856640056331,"[29226, 34807, 2814]",R7
720575941417325852,73466069104767747,"[41921, 34620, 2687]",MTe01a
720575941417368860,73324919165369727,"[38901, 22208, 2205]",R8
720575941417455388,73255169365865279,"[36786, 39138, 3856]",L5
720575941417488924,74310837498121821,"[65829, 44236, 2209]",LC29
720575941417503260,74380931565727615,"[69479, 36190, 2989]",LC10a
720575941417850396,74662887444677035,"[77357, 50599, 2509]",LT76
720575941425414228,74803693853518301,"[81402, 52866, 3171]",cLP02
720575941425755732,74170580912005030,"[63221, 58456, 1739]",LPC1
720575941425846612,74170649631350810,"[62472, 59906, 1775]",LLPC3
720575941426067540,73677656574809438,"[48591, 48638, 3417]",LLPC1
720575941426101076,74521737572146285,"[72663, 38844, 2175]",cM04
720575941426110036,74240469357730452,"[64079, 44595, 4441]",Tm4
720575941426112596,74240056906874766,"[65286, 32195, 4006]",Tm2
720575941426404692,74662681420502119,"[77113, 44003, 3041]",LPLC1
720575941426485076,73606944099085151,"[46234, 38867, 2921]",C2
720575941427373140,73114843389349821,"[31058, 53010, 897]",C2
720575941427441492,74592244157984937,"[74048, 42590, 3732]",LC9
720575941427833684,74522081370849238,"[72550, 47482, 2958]",LC10c
720575941428464724,73255443371378327,"[34983, 48319, 533]",R7
720575941428503636,73958582064430063,"[57307, 31035, 4540]",L5
720575941428556372,73255580743618182,"[36299, 51460, 414]",R8
720575941428670968,74803693786735917,"[80720, 53113, 3032]",cLP01
720575941428715695,74733118883697684,"[78926, 46303, 2866]",LC4
720575941428748681,74662956432690428,"[76230, 51542, 3572]",LC4
720575941428965972,73676900526716515,"[48105, 26324, 3036]",MeTu1
720575941428980472,75014868738539693,"[87889, 53753, 2963]",cLP01
720575941429062831,74592244158006832,"[74145, 42934, 3736]",LC9
720575941429143945,74381275296889461,"[69595, 45878, 3336]",LC4
720575941429187247,74310837363653470,"[67392, 43186, 1607]",LC12
720575941429258671,74240812820909498,"[65120, 55168, 3928]",LC18
720575941429261487,74310631809540560,"[65653, 38644, 4021]",LC18
720575941429265400,74803762573083988,"[81494, 53584, 3201]",LPC1
720575941429294985,74169894187105436,"[62633, 37634, 3570]",LC18
720575941429311224,74733050164193316,"[78895, 43467, 2858]",LC17
720575941429345711,74592518767136594,"[75601, 50360, 2597]",LC26
720575941429366409,75014868738514990,"[86633, 54777, 2949]",cLP01
720575941429376905,74099456924337831,"[61253, 36126, 4181]",T4d
720575941429380489,74029430838095142,"[59380, 46640, 708]",C2
720575941429410953,74240400638178276,"[64027, 42060, 4418]",T5a
720575941429418671,74592381261235913,"[75670, 45667, 2409]",LC15
720575941429466616,74662681286134058,"[77771, 45000, 2472]",cM04
720575941429518255,74451162669439350,"[71232, 31984, 2152]",LC12
720575941429537967,74662956432374744,"[77221, 53119, 3461]",LPC1
720575941429552009,73536506903681597,"[44331, 35297, 3877]",MTe04
720575941429767343,74592312944269303,"[75520, 44208, 3883]",LPLC4
720575941429894103,74451506400768506,"[70322, 41757, 2566]",LC12
720575941429942959,72973762572039693,"[28089, 42801, 1908]",C2
720575941430057976,74522012651549468,"[72197, 46616, 3011]",LC26
720575941430121825,74522149754882354,"[72562, 50422, 1697]",LPLC4
720575941430245217,74592518901633100,"[75377, 50128, 3217]",LPLC4
720575941430258190,74591831907908800,"[74920, 29526, 3872]",LC6
720575941430301103,74099593893794445,"[60846, 39265, 2484]",LC29
720575941430303841,74592312541581914,"[75180, 44595, 2343]",LCe02
720575941430323809,73607287763946199,"[45584, 47688, 3315]",LPC1
720575941430334167,74170580978963450,"[61617, 57879, 1943]",LPC1
720575941430543831,74239782096304899,"[63707, 24514, 4346]",L4
720575941430655113,73114156865477785,"[32276, 31541, 3376]",Mi15
720575941430676984,74310700125875043,"[67522, 40062, 2317]",LC10a
720575941430796937,74170444076595809,"[63240, 53270, 3883]",LPC1
720575941430830328,73114225652323748,"[31872, 33584, 3731]",Lawf1
720575941430891000,74310562687405337,"[66638, 36338, 2499]",LC10a
720575941430940152,73044131383299280,"[28968, 42273, 2153]",C2
720575941431081720,74028607009689612,"[59023, 21195, 3698]",R7
720575941431152265,74592312743008704,"[74154, 44698, 3136]",LC11
720575941431172015,74662818993120914,"[77073, 47205, 3359]",LC18
720575941431191822,74311181431210984,"[67423, 55276, 3541]",VS5
720575941431192334,74100143783441240,"[60657, 56176, 2842]",LPC1
720575941431199329,74592037999504115,"[74370, 36035, 3724]",LC9
720575941431233673,74310837565412790,"[67450, 44978, 2532]",LC10a
720575941431250351,74310768510203662,"[65568, 41983, 1208]",MTe52
720575941431257614,74170649899626732,"[63382, 59567, 2656]",LPTe02
720575941431268193,73677175136123753,"[47704, 32787, 1991]",aMe5
720575941431298318,74381412266652617,"[69585, 49438, 1745]",LC12
720575941431311630,74451713029054410,"[70016, 48416, 4373]",LC22
720575941431316911,74591763121514816,"[74171, 28567, 3692]",LT57
720575941431367087,74451300443841604,"[70983, 35156, 3402]",LC10c
720575941431369353,75577612533245867,"[102900, 47841, 2843]",cLP04
720575941431378825,74310562955437505,"[66527, 35986, 3372]",LC21
720575941431404792,74733256389789255,"[78730, 49429, 3146]",LC40
720575941431444577,74592243620909671,"[74352, 42688, 1609]",LC12
720575941431468280,74592587754976529,"[74922, 53071, 3602]",LC17
720575941431485944,74100143649361522,"[59639, 56662, 2392]",LPC1
720575941431787695,73043581560524977,"[30255, 25490, 2021]",R8
720575941431827375,72973831358626134,"[26967, 43574, 2157]",R8
720575941431832929,74451300041304359,"[70880, 35936, 1915]",cM08c
720575941431840687,73395288245125741,"[40165, 21354, 3483]",R8
720575941431841161,73254688061281174,"[35964, 26366, 2904]",R7
720575941431854255,73184456755991628,"[33603, 29348, 2882]",R7
720575941431868408,73254619006760078,"[35852, 24015, 1785]",L3
720575941431875681,73465794025498611,"[41139, 25489, 1917]",R7
720575941431909985,73959131619086752,"[55594, 47880, 3835]",LLPC2
720575941431940311,73325812652422792,"[38559, 47590, 2578]",MeTu2a
720575941431941112,74169344565150612,"[62630, 21068, 3949]",R7
720575941431958113,74662887511475133,"[76581, 50139, 2657]",LC10d
720575941431962249,73044062395221799,"[28731, 40891, 1065]",R8
720575941431979768,73676763087560198,"[47882, 21233, 2956]",R7
720575941432087215,74100006613117478,"[59502, 52344, 3952]",VST1
720575941432124079,73677037831664796,"[47442, 30710, 2559]",aMe5
720575941432256649,74733118951267418,"[79500, 46285, 3290]",cM08a
720575941432281993,74170031156467616,"[61483, 41730, 1791]",LC22
720575941432290441,74310769248261315,"[66538, 42478, 3945]",LC18
720575941432307631,74733187536374787,"[79302, 47593, 2735]",MTe20
720575941432309167,73747406575506431,"[50651, 30611, 2478]",MTe25
720575941432331145,73114224981214072,"[32003, 34520, 1165]",Mi15
720575941432400777,75577406643704936,"[102464, 42175, 4040]",LTe42a
720575941432423087,74663093737210902,"[77160, 55798, 2987]",LPT42_Nod4
720575941432432559,74521737505339703,"[73538, 38286, 2038]",LC17
720575941432445615,74381481321549221,"[69393, 52446, 2976]",LC17
720575941432450479,74451437614583520,"[70637, 40739, 2452]",LC27
720575941432459534,74451643705760058,"[71269, 45773, 2135]",LC22
720575941432542200,74169344565321796,"[62481, 20997, 4012]",Dm1
720575941432548705,72973418974805444,"[28051, 32743, 1934]",R8
720575941432613513,73888419277390971,"[53388, 38553, 3798]",C2
720575941432639585,73465725306141414,"[41652, 22547, 1968]",R8
720575941432645729,73254825768516791,"[34859, 29185, 3869]",L1
720575941432666799,77618237395021618,"[163266, 46917, 2892]",cM19
720575941432682849,74099044607910525,"[60355, 22742, 4334]",R8
720575941432743438,73255443908507944,"[35633, 47729, 2681]",C2
720575941432750606,73395356494605438,"[39486, 24260, 1611]",R8
720575941432876129,74380862846422987,"[68556, 34506, 3052]",LC6
720575941432906967,74098975820668476,"[60989, 21107, 3845]",R7
720575941433108695,73043925560381368,"[29756, 35468, 3427]",L1
720575941433118305,73325881506238155,"[38252, 50275, 3131]",C2
720575941433137623,74240331448822467,"[63915, 39138, 2582]",LC15
720575941433145047,74944087811431928,"[84535, 42282, 3365]",LC11
720575941433173975,73818324672733981,"[51565, 46709, 907]",MTe51
720575941433187425,74733325108937573,"[79703, 51835, 3075]",LLPt
720575941433241697,75155537507453715,"[92141, 52975, 2963]",cLP03
720575941433341710,74170168930344814,"[63320, 46896, 2891]",LC18
720575941433373655,73254756982134517,"[35064, 27144, 3687]",R8
720575941433396833,74451368828153803,"[71378, 38782, 2260]",MTe23
720575941433420641,74381000083832832,"[69499, 37899, 2198]",cML01
720575941433481687,74170031893960694,"[61808, 41792, 4412]",TmY20
720575941433551063,73888763008843345,"[55219, 47382, 4254]",LPi09
720575941433579479,74662887712844697,"[76636, 51112, 3447]",LC11
720575941433587415,74592312877439212,"[74852, 44021, 3739]",LC9
720575941433745806,73958788222766112,"[56827, 38783, 4514]",T4c
720575941433756942,73676969648323161,"[49011, 26900, 4388]",R8
720575941433779598,73888625569489308,"[54179, 43205, 4103]",LLPC1
720575941433810958,73255374584997383,"[36783, 46512, 353]",R8
720575941434035488,74381000150922266,"[69399, 38331, 2446]",LC10a
720575941434103182,73818531301354163,"[51604, 51875, 2810]",LLPC3
720575941434150432,74733393828615101,"[77830, 53272, 3097]",LC4
720575941434220320,74733324975314048,"[78336, 52664, 2722]",LPLC1
720575941434246798,73537262213779927,"[43408, 58784, 1546]",C2
720575941434264590,74522150291587279,"[72960, 50550, 3683]",LC4
720575941434296846,74310287809461761,"[67430, 27989, 2495]",MTe10
720575941434327072,74240538077203875,"[65439, 46226, 4439]",T5d
720575941434331424,73536781043553037,"[43808, 44971, 1124]",MTe50
720575941434345230,74803487628059846,"[80334, 46152, 2942]",LPLC1
720575941434362144,74310356662919047,"[66271, 29027, 2903]",MTe11
720575941434369806,74310906620234889,"[65687, 45733, 3734]",LC17
720575941434387470,73817843971936531,"[52393, 31445, 2180]",MTe26
720575941434418976,74521669255116158,"[72772, 36137, 3638]",LC10c
720575941434475552,74592244157945636,"[74714, 41391, 3715]",LC9
720575941434701454,74662956432362212,"[77188, 52153, 3460]",LC31a
720575941434739086,74521943730730312,"[72437, 43455, 2238]",LC26
720575941434773646,74803556280684447,"[80881, 47911, 2780]",aMe1
720575941434838670,74592381328573993,"[74969, 45687, 2747]",LTe38b
720575941435134094,74311112376087194,"[67234, 52595, 2229]",LC12
720575941435392800,74098906900177280,"[59809, 19807, 3183]",Mi15
720575941435465358,74170168393587158,"[62749, 45460, 896]",MTe49
720575941435530894,74311043723904729,"[66883, 50616, 2552]",LC11
720575941436038798,73184319249928459,"[34527, 25386, 2617]",R8
720575941436041490,74522081639527145,"[72617, 48402, 4053]",LC12
720575941436092434,74874062597507673,"[82411, 53052, 3096]",cLP02
720575941436095886,73325537304772732,"[37166, 40284, 793]",R7
720575941436099214,73747131764430982,"[49801, 21755, 2631]",R7
720575941436147730,74803624933024881,"[80585, 51091, 2527]",LMa1
720575941436213024,73114225115130960,"[32725, 34491, 1556]",R7
720575941436240672,73958993441780408,"[56208, 44994, 967]",MTe51
720575941436284814,74662887511818353,"[77038, 49877, 2780]",LC20b
720575941436440718,74592518566200682,"[73732, 49600, 1963]",LC16
720575941436452396,73607287831062392,"[46481, 48320, 3563]",LLPC1
720575941436474156,74451506267137443,"[70360, 41640, 2249]",LC10d
720575941436487468,74592244023341308,"[74625, 41777, 3076]",LC12
720575941436488236,74522150224397164,"[72221, 49456, 3404]",LC17
720575941436524174,74733050164587606,"[78242, 45046, 3001]",LC22
720575941436541228,74451437815864984,"[70911, 38997, 3197]",LC10e
720575941436571436,74169756949211135,"[63446, 33483, 4259]",T2a
720575941436572716,74240331918657894,"[64091, 40555, 4402]",T5a
720575941436595474,74522219011249902,"[72209, 51216, 3761]",LC18
720575941436598316,74099663149726395,"[60550, 41553, 4380]",Y11
720575941436631182,74451506266727328,"[70152, 42919, 2095]",LC6
720575941436645518,73888694289097282,"[54331, 46546, 4140]",LLPC2
720575941436652174,74239850211750333,"[63825, 26529, 2031]",aMe4
720575941436689938,74240125156216275,"[64351, 33830, 2082]",LMa5
720575941436697632,75999756278810040,"[115634, 46687, 2880]",OA-AL2i3
720575941436757792,73184868401888856,"[33048, 42704, 357]",R8
720575941436793888,73958238064497580,"[57216, 21064, 3039]",L3
720575941436799762,74169413351642350,"[63458, 23318, 4174]",Tm3
720575941436818976,73465725708776954,"[42868, 23348, 3499]",R7
720575941436819232,73606669557080724,"[45783, 30255, 4327]",R7
720575941436821792,73395563257001714,"[39471, 30480, 3917]",R7
720575941436822048,73184388238028680,"[34453, 28279, 3717]",L1
720575941436843808,72974105967930971,"[27062, 51946, 1094]",L1
720575941436853266,74099937826478164,"[59715, 49418, 3666]",LLPC1
720575941436887826,74169687759866079,"[62740, 30875, 2409]",aMe5
720575941436889120,73465863281768914,"[42544, 27648, 3944]",R7
720575941436985632,74451506736412111,"[70202, 42037, 3884]",LC15
720575941437041708,74522287596513326,"[71775, 54694, 3258]",LC18
720575941437044768,75155400135550977,"[92009, 48627, 3196]",LPT53
720575941437047596,74521737907464717,"[73686, 37923, 3387]",LC33
720575941437085759,74733118883737476,"[78942, 45345, 2884]",LC12
720575941437185042,74240331583379178,"[64066, 39341, 3213]",LC17
720575941437278496,74592587822362369,"[74112, 52912, 3937]",LPLC2
720575941437280800,72973899809800529,"[28314, 46006, 1198]",C3
720575941437429536,74662956364986962,"[76988, 53052, 3095]",LPLC1
720575941437446207,73536643604508954,"[44948, 40360, 1083]",Dm11
720575941437481279,74451849998256108,"[70944, 52041, 2590]",LC12
720575941437536556,74522218943817284,"[73068, 52541, 3388]",LC4
720575941437546303,74170581180620892,"[62049, 57739, 2815]",LPC1
720575941437601599,74592312810111773,"[75152, 44151, 3397]",LC17
720575941437626687,74169893918546157,"[62425, 37578, 2500]",LPLC4
720575941437649471,74662750140018029,"[77132, 46050, 3051]",LPLC2
720575941437674303,73958856941782028,"[57337, 39903, 4356]",T4a
720575941437682143,73607493654028827,"[45340, 54081, 2298]",LPC1
720575941437689663,74169825668844839,"[62833, 36078, 4308]",T4a
720575941437767903,74100212436289186,"[60566, 58197, 2774]",LLPC3
720575941437811679,74380863047177885,"[69216, 33392, 3630]",LC10a
720575941437838866,74170031558667661,"[62889, 41627, 3215]",LC18
720575941437854175,74733393694525965,"[78832, 53639, 2631]",LC22
720575941437905375,74029431777922288,"[57952, 45239, 4315]",LPC1
720575941437938962,74240400101828005,"[64594, 42886, 2553]",LC15
720575941437956831,74240125626275073,"[65039, 33396, 3989]",T3
720575941438076991,74310769181430492,"[66768, 42404, 3784]",LC12
720575941438128684,73185349706569933,"[33145, 55946, 1353]",Mi1
720575941438154258,73325949689134609,"[38497, 52637, 1198]",C3
720575941438190610,73536781446437964,"[44665, 43913, 2739]",C2
720575941438235154,74592587419473886,"[75102, 52058, 2323]",LPLC1
720575941438298642,74662818725111432,"[77171, 47299, 2490]",LC16
720575941438318911,74381068937640244,"[67762, 40742, 2750]",LC13
720575941438522453,73818119453542381,"[51823, 40546, 4385]",T4d
720575941438526805,74099525644369643,"[60167, 37856, 4346]",T4d
720575941438548309,73888900179223694,"[53271, 51780, 3163]",LLPC2
720575941438572117,74381549571165729,"[68568, 53897, 1168]",T5a
720575941438622738,73958513210490809,"[56928, 29561, 3932]",MeTu1
720575941438626645,74451369096127016,"[70557, 37598, 3100]",LC27
720575941438664492,74521875077987490,"[72738, 42478, 2369]",LT67
